id,Listening_Time_minutes
750320,42.16789650917053
750321,30.175687551498413
750322,44.790462255477905
750323,70.67366671562195
750324,72.11406636238098
750325,60.1212203502655
750326,34.118138790130615
750327,50.80021834373474
750328,20.97982168197632
750329,65.3911406993866
750330,76.68458151817322
750331,27.878647089004517
750332,16.111071348190308
750333,14.530839204788208
750334,25.636812210083008
750335,58.685418367385864
750336,37.67428994178772
750337,81.52981162071228
750338,37.444578886032104
750339,79.20706677436829
750340,33.881787061691284
750341,13.910485029220581
750342,35.157182931900024
750343,16.34334397315979
750344,25.682312726974487
750345,49.55642604827881
750346,78.33612394332886
750347,88.4772264957428
750348,55.006447553634644
750349,19.421029567718506
750350,80.96166825294495
750351,22.019171476364136
750352,73.5979630947113
750353,45.161996364593506
750354,59.5938663482666
750355,38.012937784194946
750356,83.8941822052002
750357,37.16042375564575
750358,72.59290385246277
750359,46.31691217422485
750360,73.55829167366028
750361,48.858158349990845
750362,17.41717028617859
750363,69.90082907676697
750364,32.32618069648743
750365,84.48346209526062
750366,40.21745944023132
750367,70.88254952430725
750368,69.91196799278259
750369,57.345170736312866
750370,74.24585604667664
750371,19.303340435028076
750372,51.06843590736389
750373,18.370272159576416
750374,58.553568840026855
750375,48.34749722480774
750376,16.4503173828125
750377,68.7880232334137
750378,46.95450401306152
750379,6.780575275421143
750380,19.661128282546997
750381,16.51733946800232
750382,77.73320841789246
750383,43.524393796920776
750384,80.13467192649841
750385,43.30797791481018
750386,39.79081988334656
750387,8.594674348831177
750388,21.191396951675415
750389,20.944166660308838
750390,43.55260348320007
750391,23.320122003555298
750392,70.65919303894043
750393,13.072026014328003
750394,61.08305311203003
750395,62.25594925880432
750396,42.930330991744995
750397,14.632118701934814
750398,79.47771000862122
750399,35.20178818702698
750400,15.085995197296143
750401,83.10868287086487
750402,83.01783418655396
750403,17.463079929351807
750404,16.61210060119629
750405,18.555498361587524
750406,20.879637956619263
750407,41.122546911239624
750408,69.05933260917664
750409,18.530407190322876
750410,50.62490248680115
750411,36.77828526496887
750412,24.237542390823364
750413,36.36067986488342
750414,50.87202262878418
750415,45.662381410598755
750416,76.67759776115417
750417,64.76137042045593
750418,31.478237867355347
750419,33.00594973564148
750420,46.52731275558472
750421,50.75995230674744
750422,10.058250188827515
750423,46.452534437179565
750424,52.130313873291016
750425,72.01834607124329
750426,67.60050654411316
750427,3.1637136936187744
750428,87.87476468086243
750429,1.7459132671356201
750430,66.2383348941803
750431,47.35082268714905
750432,51.44711375236511
750433,22.97245740890503
750434,1.918236494064331
750435,76.75752711296082
750436,61.05698299407959
750437,48.39832663536072
750438,49.61476111412048
750439,16.908193826675415
750440,42.75814890861511
750441,-2.7002766132354736
750442,76.48935008049011
750443,65.58398008346558
750444,41.46120572090149
750445,78.98740887641907
750446,48.47820734977722
750447,66.77220058441162
750448,50.58547329902649
750449,23.609322786331177
750450,73.79438042640686
750451,77.28209280967712
750452,80.13858437538147
750453,23.659030437469482
750454,41.20052623748779
750455,71.23671221733093
750456,5.26629900932312
750457,26.632547616958618
750458,45.63003849983215
750459,21.519914865493774
750460,7.475528955459595
750461,84.75841164588928
750462,57.22663903236389
750463,85.37869811058044
750464,40.306212425231934
750465,71.69909167289734
750466,3.900362491607666
750467,43.192102909088135
750468,48.41153311729431
750469,18.40841007232666
750470,58.362934827804565
750471,20.77131986618042
750472,50.773051023483276
750473,12.095412731170654
750474,27.985779523849487
750475,1.452075719833374
750476,14.942589044570923
750477,2.8016774654388428
750478,36.55766844749451
750479,15.874571084976196
750480,3.2476906776428223
750481,54.05106735229492
750482,84.40091347694397
750483,49.60961174964905
750484,77.08262157440186
750485,44.54192066192627
750486,68.75552868843079
750487,71.78246712684631
750488,26.942366361618042
750489,80.05837178230286
750490,59.762147188186646
750491,32.653428077697754
750492,48.400365591049194
750493,32.14553761482239
750494,84.2941644191742
750495,45.859925985336304
750496,82.09556412696838
750497,33.66687035560608
750498,4.471996784210205
750499,67.15933966636658
750500,32.55148887634277
750501,8.21097207069397
750502,63.80687975883484
750503,46.298567056655884
750504,66.61867785453796
750505,49.23444724082947
750506,60.169594049453735
750507,8.11549425125122
750508,2.6863090991973877
750509,45.756160736083984
750510,61.484081506729126
750511,34.98448729515076
750512,0.812248706817627
750513,27.67452359199524
750514,60.79226040840149
750515,4.083407163619995
750516,4.153728008270264
750517,46.52858757972717
750518,71.8013424873352
750519,71.25784182548523
750520,26.325230598449707
750521,82.19678616523743
750522,44.29289674758911
750523,7.256012678146362
750524,65.23507452011108
750525,28.20032048225403
750526,49.00348210334778
750527,7.967813730239868
750528,69.50088167190552
750529,87.04219889640808
750530,35.963173627853394
750531,39.37437081336975
750532,53.32876467704773
750533,56.07516026496887
750534,26.568156242370605
750535,4.15581488609314
750536,9.281701803207397
750537,44.45695233345032
750538,46.69996380805969
750539,80.24148058891296
750540,23.440056562423706
750541,43.31429123878479
750542,85.78852939605713
750543,69.24320602416992
750544,26.921327590942383
750545,71.33437204360962
750546,62.111209869384766
750547,52.25779128074646
750548,40.63661766052246
750549,63.87987542152405
750550,40.770275354385376
750551,80.72267556190491
750552,57.95687127113342
750553,24.011746644973755
750554,40.88054585456848
750555,44.24946475028992
750556,33.86155295372009
750557,68.68465280532837
750558,29.091681480407715
750559,58.145528078079224
750560,4.087644338607788
750561,56.71359634399414
750562,86.51502394676208
750563,49.69660258293152
750564,5.8379456996917725
750565,53.397114276885986
750566,26.52041506767273
750567,86.26971340179443
750568,51.773409843444824
750569,83.67838501930237
750570,22.115819215774536
750571,47.309043645858765
750572,8.671796083450317
750573,67.60472774505615
750574,85.94820427894592
750575,64.75398755073547
750576,72.93058967590332
750577,45.07080888748169
750578,56.29217314720154
750579,55.8398540019989
750580,18.90698742866516
750581,52.57834243774414
750582,47.25174117088318
750583,10.53920865058899
750584,52.69207763671875
750585,62.73885250091553
750586,81.4984781742096
750587,46.83155941963196
750588,48.30797505378723
750589,54.16641163825989
750590,27.24173903465271
750591,31.046101808547974
750592,50.18797969818115
750593,62.732423543930054
750594,24.575666904449463
750595,59.91206455230713
750596,79.22836327552795
750597,77.10982894897461
750598,26.62478280067444
750599,77.6993932723999
750600,46.074225664138794
750601,51.1516547203064
750602,34.869412660598755
750603,71.18751406669617
750604,17.451536655426025
750605,21.37142825126648
750606,49.938722372055054
750607,83.61172795295715
750608,23.88629698753357
750609,43.95606970787048
750610,40.38977074623108
750611,63.32622933387756
750612,46.695128202438354
750613,49.49506640434265
750614,9.53257441520691
750615,72.13981938362122
750616,30.693923950195312
750617,82.21748232841492
750618,54.974377393722534
750619,74.80598974227905
750620,6.761250734329224
750621,62.250407457351685
750622,19.23571276664734
750623,57.774686098098755
750624,56.668536901474
750625,84.81447982788086
750626,12.860363721847534
750627,30.77561354637146
750628,71.87159061431885
750629,32.67572855949402
750630,9.394139051437378
750631,22.170650243759155
750632,70.61546587944031
750633,47.64937949180603
750634,78.79412412643433
750635,72.1535975933075
750636,44.229612588882446
750637,49.90544128417969
750638,19.96394419670105
750639,75.67359805107117
750640,61.4214346408844
750641,30.912376165390015
750642,81.81091022491455
750643,26.13888907432556
750644,82.6313464641571
750645,60.12156128883362
750646,16.28442406654358
750647,57.95230984687805
750648,47.82452845573425
750649,68.73852753639221
750650,63.124444246292114
750651,42.51582622528076
750652,47.060033082962036
750653,12.888030290603638
750654,1.861121416091919
750655,53.38411498069763
750656,20.021919012069702
750657,15.865055799484253
750658,58.73525023460388
750659,43.11723303794861
750660,48.65597152709961
750661,18.930293798446655
750662,84.7485089302063
750663,31.95778179168701
750664,59.32419729232788
750665,39.87767577171326
750666,35.287253618240356
750667,72.43195343017578
750668,16.904488563537598
750669,22.038269758224487
750670,43.79650521278381
750671,68.78937578201294
750672,23.815579891204834
750673,33.19082570075989
750674,59.98240685462952
750675,17.464775323867798
750676,86.53141808509827
750677,87.92735457420349
750678,82.91452813148499
750679,15.119359970092773
750680,30.452092170715332
750681,5.898474931716919
750682,43.439993143081665
750683,43.89649033546448
750684,47.741559743881226
750685,43.194868326187134
750686,12.190443992614746
750687,55.71049237251282
750688,79.64988899230957
750689,11.729326963424683
750690,2.050044298171997
750691,12.436853170394897
750692,50.28662085533142
750693,63.36670541763306
750694,9.81837248802185
750695,22.76954436302185
750696,72.21097493171692
750697,82.95007729530334
750698,23.459606885910034
750699,45.91918992996216
750700,58.197622299194336
750701,59.09324097633362
750702,50.245983362197876
750703,43.15410494804382
750704,69.2974305152893
750705,57.26172852516174
750706,48.84313893318176
750707,37.09944200515747
750708,46.72527265548706
750709,33.286479234695435
750710,71.5429174900055
750711,24.968074560165405
750712,26.439136266708374
750713,10.440290451049805
750714,70.22372269630432
750715,47.891173124313354
750716,47.1297972202301
750717,81.25600409507751
750718,81.72126936912537
750719,17.02418565750122
750720,82.64440965652466
750721,46.16580557823181
750722,37.18047785758972
750723,20.763495683670044
750724,13.536410570144653
750725,4.20137095451355
750726,75.4905571937561
750727,55.297117471694946
750728,45.30186367034912
750729,67.55142974853516
750730,74.48611736297607
750731,54.837350845336914
750732,21.82296109199524
750733,17.781432628631592
750734,50.395018100738525
750735,74.11984705924988
750736,60.90325665473938
750737,48.10207962989807
750738,29.796188354492188
750739,64.78328442573547
750740,19.35755705833435
750741,64.59177374839783
750742,44.84540939331055
750743,64.74304938316345
750744,50.02047610282898
750745,68.57043147087097
750746,57.99931263923645
750747,18.959067821502686
750748,44.039106607437134
750749,21.426226377487183
750750,10.50534462928772
750751,46.72188591957092
750752,10.482170820236206
750753,45.95055913925171
750754,62.35898184776306
750755,36.411632776260376
750756,60.45365524291992
750757,22.92854356765747
750758,33.60481572151184
750759,49.45203375816345
750760,85.90905857086182
750761,34.14430022239685
750762,66.62138533592224
750763,39.23557162284851
750764,9.30548357963562
750765,38.91742825508118
750766,4.509415864944458
750767,43.52957034111023
750768,31.877413511276245
750769,13.14625597000122
750770,82.69901823997498
750771,48.57747030258179
750772,45.77485918998718
750773,61.32827687263489
750774,2.332484006881714
750775,68.20254278182983
750776,28.737532377243042
750777,65.22636437416077
750778,70.88433289527893
750779,3.750361442565918
750780,45.66719174385071
750781,43.800217390060425
750782,33.4924681186676
750783,11.398222208023071
750784,45.80770301818848
750785,11.65495228767395
750786,47.15288043022156
750787,30.71967339515686
750788,43.787272214889526
750789,58.2459933757782
750790,-0.5326066017150879
750791,25.94700026512146
750792,11.928523540496826
750793,9.15410304069519
750794,68.30803942680359
750795,46.003254652023315
750796,69.66809821128845
750797,51.99384045600891
750798,19.43254828453064
750799,9.149841547012329
750800,23.042355060577393
750801,15.687587261199951
750802,37.381675243377686
750803,83.12563586235046
750804,78.94428181648254
750805,67.40846300125122
750806,55.156245708465576
750807,50.0462486743927
750808,77.01129126548767
750809,46.96544885635376
750810,28.46177887916565
750811,38.81987977027893
750812,68.91867423057556
750813,50.42796874046326
750814,24.840582609176636
750815,43.10908389091492
750816,66.17493605613708
750817,45.489418506622314
750818,14.175818681716919
750819,43.1276113986969
750820,46.76892828941345
750821,40.28511118888855
750822,13.783262014389038
750823,54.41633868217468
750824,61.45158553123474
750825,80.88783192634583
750826,86.98219418525696
750827,-1.522815465927124
750828,70.05943703651428
750829,47.90760612487793
750830,59.65300941467285
750831,49.62972116470337
750832,46.51187705993652
750833,27.531880140304565
750834,90.51602053642273
750835,17.386808156967163
750836,80.33521223068237
750837,42.51881551742554
750838,75.26409363746643
750839,69.75714135169983
750840,87.99152159690857
750841,78.71634793281555
750842,76.28742790222168
750843,11.840173482894897
750844,36.91433095932007
750845,32.993791580200195
750846,85.04106736183167
750847,74.15636563301086
750848,2.8069419860839844
750849,18.021293878555298
750850,85.09796404838562
750851,46.58790993690491
750852,4.140846252441406
750853,86.22814106941223
750854,58.97532916069031
750855,53.74185395240784
750856,48.36493182182312
750857,40.37751078605652
750858,83.62865281105042
750859,28.23438286781311
750860,35.43127918243408
750861,30.826480865478516
750862,45.46592116355896
750863,47.3082640171051
750864,31.11539387702942
750865,61.344497203826904
750866,47.42155981063843
750867,6.559730291366577
750868,63.61276364326477
750869,73.56413674354553
750870,44.746673345565796
750871,26.843428134918213
750872,77.58980679512024
750873,40.58725547790527
750874,72.09851098060608
750875,14.855164289474487
750876,41.1394898891449
750877,57.05229449272156
750878,41.00478005409241
750879,33.8922073841095
750880,19.058350324630737
750881,5.735382080078125
750882,12.399729490280151
750883,71.07738947868347
750884,48.302483320236206
750885,45.74692630767822
750886,46.88944435119629
750887,16.099209308624268
750888,81.54078578948975
750889,18.49457049369812
750890,42.1552996635437
750891,45.97358274459839
750892,85.98143553733826
750893,22.67963981628418
750894,56.30474352836609
750895,45.932138204574585
750896,34.06028866767883
750897,65.00177645683289
750898,47.89570188522339
750899,69.89640974998474
750900,0.37346458435058594
750901,4.062392473220825
750902,82.28117227554321
750903,5.835000514984131
750904,15.879442691802979
750905,51.162375688552856
750906,44.31221342086792
750907,45.98336744308472
750908,68.85481142997742
750909,53.29175043106079
750910,58.48312973976135
750911,43.53883457183838
750912,18.76787495613098
750913,44.287811517715454
750914,40.9168496131897
750915,21.670443058013916
750916,27.99112844467163
750917,51.53983759880066
750918,37.89901089668274
750919,27.99834680557251
750920,65.85558605194092
750921,20.81127667427063
750922,49.49070882797241
750923,18.446255445480347
750924,86.31790614128113
750925,54.03440451622009
750926,68.9622118473053
750927,51.401832580566406
750928,47.67443919181824
750929,81.51466798782349
750930,34.90901803970337
750931,46.331865549087524
750932,42.681333780288696
750933,73.78634810447693
750934,37.209935426712036
750935,33.442978620529175
750936,19.7545006275177
750937,83.9480631351471
750938,78.9728934764862
750939,88.75242185592651
750940,83.03822231292725
750941,47.09989666938782
750942,55.10309028625488
750943,75.39943671226501
750944,-1.4822990894317627
750945,29.628913640975952
750946,45.23075079917908
750947,52.30823636054993
750948,67.30062532424927
750949,28.799206495285034
750950,3.5854651927948
750951,69.19615077972412
750952,28.367653608322144
750953,21.34748125076294
750954,48.44683909416199
750955,25.61337947845459
750956,70.38487005233765
750957,70.27919268608093
750958,67.24957776069641
750959,70.49131560325623
750960,68.76933884620667
750961,69.4516134262085
750962,6.604577302932739
750963,39.030953884124756
750964,73.3971095085144
750965,63.20779299736023
750966,88.47769141197205
750967,23.236757516860962
750968,23.045534133911133
750969,21.443565130233765
750970,62.41503620147705
750971,44.018022775650024
750972,66.19749665260315
750973,27.0865318775177
750974,26.153825044631958
750975,47.08495116233826
750976,51.83246040344238
750977,74.1192889213562
750978,8.67984652519226
750979,45.57555294036865
750980,44.199888944625854
750981,26.674145698547363
750982,67.51692175865173
750983,12.563640594482422
750984,31.842744827270508
750985,82.51869773864746
750986,50.533522844314575
750987,58.04612874984741
750988,52.562609910964966
750989,64.76116585731506
750990,81.8848602771759
750991,88.0853316783905
750992,81.25280594825745
750993,41.32869744300842
750994,83.53427219390869
750995,65.63447189331055
750996,5.287195920944214
750997,46.31976294517517
750998,79.79290580749512
750999,59.66138052940369
751000,83.19094777107239
751001,60.40987300872803
751002,68.37264561653137
751003,76.56687617301941
751004,73.68372893333435
751005,66.35958075523376
751006,83.21957516670227
751007,54.9024760723114
751008,54.896982192993164
751009,20.36032462120056
751010,63.48654580116272
751011,43.10047173500061
751012,34.41374111175537
751013,33.08356809616089
751014,67.21853303909302
751015,87.12431359291077
751016,15.471680641174316
751017,88.82933402061462
751018,78.98819017410278
751019,63.64335036277771
751020,12.817216873168945
751021,17.53935670852661
751022,63.860862016677856
751023,50.27312445640564
751024,70.56037044525146
751025,79.51168870925903
751026,67.81544709205627
751027,73.86349654197693
751028,73.18625855445862
751029,7.7920081615448
751030,38.536367654800415
751031,45.15749764442444
751032,16.536428689956665
751033,44.19759774208069
751034,44.98360514640808
751035,7.7111656665802
751036,78.56682705879211
751037,47.31829047203064
751038,12.530028104782104
751039,76.82077503204346
751040,43.6379234790802
751041,9.930603742599487
751042,78.59072947502136
751043,77.43258857727051
751044,25.948441743850708
751045,62.30808901786804
751046,45.844918727874756
751047,11.29236626625061
751048,56.5220263004303
751049,62.61048913002014
751050,38.30092430114746
751051,12.200919389724731
751052,35.31914734840393
751053,26.865158796310425
751054,56.86834669113159
751055,38.005587339401245
751056,50.031524896621704
751057,86.12254190444946
751058,42.05073404312134
751059,82.70430183410645
751060,48.013392210006714
751061,43.58504271507263
751062,58.511815309524536
751063,14.454222917556763
751064,14.454701900482178
751065,46.788766384124756
751066,17.122894048690796
751067,36.55799698829651
751068,11.848085165023804
751069,43.24424695968628
751070,85.41518425941467
751071,45.28748846054077
751072,75.04836583137512
751073,63.15962052345276
751074,49.72273850440979
751075,46.313677072525024
751076,49.41987347602844
751077,8.555932760238647
751078,40.61250853538513
751079,8.709571599960327
751080,2.179234504699707
751081,68.09004378318787
751082,47.422815561294556
751083,48.80933594703674
751084,44.415271043777466
751085,0.8167016506195068
751086,4.4809770584106445
751087,1.6459836959838867
751088,70.91301846504211
751089,27.606148958206177
751090,70.26673889160156
751091,18.29477858543396
751092,48.06989073753357
751093,61.976972341537476
751094,68.34817624092102
751095,76.2730610370636
751096,77.54521059989929
751097,73.45998454093933
751098,41.16988229751587
751099,20.794418811798096
751100,27.34973168373108
751101,41.935234785079956
751102,22.80548357963562
751103,68.69469952583313
751104,15.200146436691284
751105,32.83301138877869
751106,-1.8410699367523193
751107,42.94801187515259
751108,56.04576373100281
751109,21.275569200515747
751110,47.05298185348511
751111,70.98768925666809
751112,19.030820608139038
751113,57.49996757507324
751114,20.41106629371643
751115,8.679975748062134
751116,84.62706422805786
751117,79.3582832813263
751118,76.60386919975281
751119,80.46613335609436
751120,76.47156882286072
751121,25.41562509536743
751122,41.40122866630554
751123,17.398853063583374
751124,48.953274965286255
751125,14.18189263343811
751126,50.64116334915161
751127,58.85268187522888
751128,70.73115944862366
751129,6.7426440715789795
751130,58.69169735908508
751131,56.67406940460205
751132,38.672545433044434
751133,34.61516833305359
751134,49.31532907485962
751135,28.00313687324524
751136,27.434614419937134
751137,45.18831133842468
751138,40.88181495666504
751139,63.02402138710022
751140,6.220238208770752
751141,9.91501784324646
751142,19.46614718437195
751143,38.94693613052368
751144,82.94338703155518
751145,29.443697214126587
751146,33.958219051361084
751147,43.02159857749939
751148,16.953604221343994
751149,47.61612248420715
751150,84.9627513885498
751151,84.08691096305847
751152,83.81607270240784
751153,47.34077334403992
751154,40.50445866584778
751155,85.32476687431335
751156,48.611138105392456
751157,57.96612858772278
751158,51.2727735042572
751159,41.61360025405884
751160,82.98544192314148
751161,37.11125349998474
751162,84.69436192512512
751163,3.0298397541046143
751164,46.94695544242859
751165,45.21566200256348
751166,68.865389585495
751167,14.211928606033325
751168,7.303591728210449
751169,86.4086902141571
751170,84.20788788795471
751171,76.67018675804138
751172,39.10436296463013
751173,62.292479276657104
751174,5.680314302444458
751175,7.0374462604522705
751176,60.16693472862244
751177,13.740365982055664
751178,32.3513343334198
751179,21.65903115272522
751180,33.37053632736206
751181,74.24096131324768
751182,83.76319742202759
751183,41.12671160697937
751184,-1.5748496055603027
751185,59.79790115356445
751186,28.421961545944214
751187,19.92996096611023
751188,37.12504768371582
751189,11.273117303848267
751190,74.75144934654236
751191,82.54464983940125
751192,36.942304849624634
751193,28.498758792877197
751194,87.38150143623352
751195,37.22914147377014
751196,45.77765870094299
751197,74.11139106750488
751198,53.77539300918579
751199,46.107619524002075
751200,76.08299851417542
751201,65.04340195655823
751202,50.302786350250244
751203,14.097846269607544
751204,67.91373682022095
751205,18.080835103988647
751206,35.2770619392395
751207,15.252990961074829
751208,22.98495125770569
751209,11.693613529205322
751210,20.234936475753784
751211,53.12264966964722
751212,23.880439519882202
751213,41.03014016151428
751214,47.6296603679657
751215,10.023340225219727
751216,84.32806015014648
751217,15.522016763687134
751218,81.67643094062805
751219,0.8333690166473389
751220,62.62467837333679
751221,61.197169065475464
751222,80.50692462921143
751223,29.95738673210144
751224,19.269468069076538
751225,47.54474687576294
751226,42.69664025306702
751227,19.03020691871643
751228,49.37588667869568
751229,55.704025983810425
751230,47.734962701797485
751231,39.56451869010925
751232,22.56243920326233
751233,49.020514726638794
751234,74.33432650566101
751235,19.001643896102905
751236,83.3601450920105
751237,32.46379518508911
751238,54.73365807533264
751239,46.22298717498779
751240,43.36486220359802
751241,74.10307240486145
751242,59.28158116340637
751243,9.816234350204468
751244,53.31810736656189
751245,25.23166584968567
751246,19.496078729629517
751247,13.342106342315674
751248,73.69100260734558
751249,49.634966135025024
751250,10.213595151901245
751251,88.27867817878723
751252,47.767823934555054
751253,49.456560134887695
751254,49.25674843788147
751255,47.676297426223755
751256,24.82773184776306
751257,34.10781407356262
751258,26.713623523712158
751259,81.19858479499817
751260,40.16211009025574
751261,68.74882626533508
751262,38.3838427066803
751263,72.90893769264221
751264,36.63324570655823
751265,28.838693857192993
751266,8.068150043487549
