id,Listening_Time_minutes
750291,58.19247
750292,76.295
750293,77.90169
750294,49.808586
750295,49.571068
750296,29.898436
750297,10.234489
750298,50.87409
750299,82.276794
750300,43.66146
750301,15.834229
750302,34.94345
750303,16.462353
750304,40.95857
750305,83.333664
750306,44.272984
750307,16.472185
750308,60.315544
750309,17.239273
750310,16.102133
750311,62.469738
750312,46.300797
750313,76.79082
750314,65.82971
750315,4.5032787
750316,81.67957
750317,42.96517
750318,22.208958
750319,24.775957
750320,43.29624
750321,32.266754
750322,45.220573
750323,71.40326
750324,74.28512
750325,57.235123
750326,34.753582
750327,50.54271
750328,22.069714
750329,64.70627
750330,78.94336
750331,31.704634
750332,18.310791
750333,15.148788
750334,27.107199
750335,57.156693
750336,39.59917
750337,82.87807
750338,37.065514
750339,78.59029
750340,33.963795
750341,14.417575
750342,35.391136
750343,16.21112
750344,25.843351
750345,50.492233
750346,73.893555
750347,92.401344
750348,56.52184
750349,17.496517
750350,86.062675
750351,23.79701
750352,72.99832
750353,46.170113
750354,59.223408
750355,40.183964
750356,91.00644
750357,39.57031
750358,68.66897
750359,49.965584
750360,68.93498
750361,45.70964
750362,16.056517
750363,71.31142
750364,30.913107
750365,87.947945
750366,36.120373
750367,69.36257
750368,73.05493
750369,59.059937
750370,75.70357
750371,19.224764
750372,51.660385
750373,19.548752
750374,56.684826
750375,46.27127
750376,17.58653
750377,67.64015
750378,47.28364
750379,9.790362
750380,19.928534
750381,16.68105
750382,74.092964
750383,40.05792
750384,81.319664
750385,43.032948
750386,41.453815
750387,8.740566
750388,23.034737
750389,20.704388
750390,38.118538
750391,21.157997
750392,74.236725
750393,8.024936
750394,59.647373
750395,61.11948
750396,43.34001
750397,14.408434
750398,76.74126
750399,34.0298
750400,14.811024
750401,72.8143
750402,83.86347
750403,19.079536
750404,17.943123
750405,18.68488
750406,20.933666
750407,35.20568
750408,71.17861
750409,19.217434
750410,52.766792
750411,36.245144
750412,25.986189
750413,35.70308
750414,49.70959
750415,46.341805
750416,71.02102
750417,66.30919
750418,32.53771
750419,32.10214
750420,46.57319
750421,51.055767
750422,8.115492
750423,46.885483
750424,51.064705
750425,74.342285
750426,68.95572
750427,2.395659
750428,96.13594
750429,1.3388666
750430,64.25539
750431,43.039948
750432,51.278713
750433,23.80777
750434,4.412063
750435,74.84418
750436,57.37696
750437,43.78229
750438,49.619606
750439,16.300312
750440,38.711025
750441,2.3692443
750442,77.00429
750443,67.72281
750444,41.158203
750445,76.84977
750446,51.98197
750447,69.154274
750448,49.40056
750449,22.177902
750450,75.0578
750451,85.19287
750452,76.11659
750453,22.187721
750454,43.78533
750455,70.536476
750456,7.06738
750457,30.330088
750458,47.025166
750459,20.374249
750460,10.001433
750461,83.64468
750462,53.58969
750463,87.02211
750464,38.546272
750465,77.46867
750466,6.339033
750467,42.633194
750468,45.66767
750469,17.981438
750470,57.673225
750471,17.805407
750472,49.887817
750473,14.854597
750474,27.763569
750475,2.152837
750476,15.844511
750477,0.9420972
750478,36.585114
750479,16.087023
750480,4.6904345
750481,51.46045
750482,80.22658
750483,55.08445
750484,77.53138
750485,42.57288
750486,71.344536
750487,73.96413
750488,29.22362
750489,82.994965
750490,62.192863
750491,34.009674
750492,44.50726
750493,31.621258
750494,85.39936
750495,46.310734
750496,83.381134
750497,31.28672
750498,4.1413813
750499,68.49541
750500,33.63775
750501,11.461054
750502,64.063095
750503,45.29075
750504,67.13693
750505,52.693935
750506,62.011448
750507,7.4291725
750508,4.680507
750509,42.29482
750510,64.86354
750511,38.299595
750512,2.419334
750513,29.379501
750514,60.243053
750515,4.814705
750516,2.9554112
750517,47.544712
750518,76.94884
750519,64.95198
750520,27.670261
750521,85.34668
750522,41.517654
750523,7.1169415
750524,68.504875
750525,30.305847
750526,48.734238
750527,11.686743
750528,69.85846
750529,92.22514
750530,37.591393
750531,37.278656
750532,48.652367
750533,55.092907
750534,27.555752
750535,1.7343358
750536,8.9162035
750537,46.511593
750538,48.31873
750539,74.69572
750540,26.738169
750541,46.010624
750542,80.64344
750543,72.11394
750544,26.174387
750545,66.12686
750546,61.539036
750547,54.04714
750548,39.19598
750549,64.43782
750550,39.775726
750551,85.009926
750552,54.70764
750553,23.116596
750554,39.859325
750555,39.778194
750556,33.84015
750557,70.46246
750558,29.0178
750559,59.83937
750560,6.024528
750561,55.573982
750562,93.75668
750563,53.460587
750564,4.985351
750565,52.371685
750566,31.127724
750567,91.11373
750568,49.95232
750569,93.25295
750570,21.27328
750571,36.06993
750572,10.184032
750573,64.414505
750574,97.02335
750575,68.35862
750576,74.190926
750577,37.53574
750578,56.098927
750579,56.370205
750580,19.543558
750581,50.16434
750582,44.922314
750583,7.28457
750584,51.05312
750585,65.48526
750586,79.024124
750587,45.53759
750588,50.763783
750589,54.47132
750590,31.05754
750591,29.781305
750592,56.046688
750593,66.72978
750594,24.088533
750595,60.81579
750596,75.3134
750597,67.37512
750598,27.61181
750599,78.68189
750600,43.62433
750601,50.69664
750602,34.184284
750603,71.92912
750604,18.095383
750605,23.11778
750606,52.753998
750607,82.41317
750608,22.672678
750609,44.30257
750610,38.982468
750611,63.010075
750612,44.91162
750613,50.170303
750614,11.756548
750615,76.142166
750616,31.272642
750617,77.68894
750618,56.36495
750619,76.33212
750620,6.9211645
750621,61.521385
750622,19.655865
750623,57.727036
750624,58.126884
750625,80.54837
750626,10.906983
750627,28.94912
750628,69.69687
750629,32.36819
750630,8.57309
750631,19.739805
750632,73.78518
750633,45.85632
750634,79.47809
750635,70.530556
750636,40.561783
750637,47.89844
750638,18.868135
750639,75.650116
750640,60.17337
750641,33.768333
750642,75.01311
750643,26.926752
750644,81.16851
750645,61.099648
750646,17.537786
750647,58.805424
750648,48.964245
750649,69.591995
750650,65.209915
750651,44.804176
750652,42.52391
750653,16.38122
750654,2.9654617
750655,52.129417
750656,18.916845
750657,17.240929
750658,57.137108
750659,45.68527
750660,54.713642
750661,18.160927
750662,77.28941
750663,32.294083
750664,57.37759
750665,41.271072
750666,34.852497
750667,64.75624
750668,16.640959
750669,20.799149
750670,41.0208
750671,68.79843
750672,24.134352
750673,34.388103
750674,60.4069
750675,19.91091
750676,86.50982
750677,90.7917
750678,80.86283
750679,14.876838
750680,29.989481
750681,5.644894
750682,41.850967
750683,42.045
750684,43.815876
750685,44.100098
750686,8.947407
750687,54.862263
750688,83.7692
750689,12.513491
750690,4.861291
750691,12.969505
750692,50.546562
750693,65.879654
750694,13.084174
750695,21.93689
750696,68.67206
750697,90.69356
750698,24.92526
750699,44.92843
750700,56.835148
750701,56.01533
750702,51.01412
750703,45.7015
750704,68.53261
750705,60.487766
750706,48.445366
750707,35.561264
750708,44.006214
750709,33.991417
750710,71.768
750711,26.945686
750712,24.782948
750713,11.512972
750714,71.53887
750715,47.437347
750716,38.798668
750717,83.059814
750718,80.565285
750719,17.30366
750720,78.71489
750721,39.150223
750722,36.91051
750723,19.179634
750724,15.011119
750725,2.1255095
750726,67.5595
750727,54.229984
750728,46.182903
750729,66.25939
750730,75.81619
750731,56.195736
750732,21.694622
750733,18.610065
750734,47.83739
750735,76.8384
750736,63.62694
750737,48.92597
750738,30.624413
750739,63.50369
750740,18.30737
750741,63.973232
750742,43.63559
750743,65.01054
750744,48.876778
750745,68.733025
750746,59.840874
750747,18.795967
750748,41.240646
750749,19.80322
750750,8.329372
750751,41.331642
750752,9.938636
750753,46.857708
750754,64.00323
750755,34.812603
750756,58.54493
750757,25.328438
750758,34.607388
750759,50.321148
750760,89.72574
750761,33.338753
750762,68.91375
750763,38.431614
750764,8.863983
750765,37.871254
750766,3.5014503
750767,40.111103
750768,33.097675
750769,14.61773
750770,79.8876
750771,49.07738
750772,42.431446
750773,62.801735
750774,7.2274184
750775,69.37656
750776,29.575598
750777,64.92936
750778,71.38642
750779,7.120633
750780,40.018192
750781,45.18584
750782,35.73753
750783,15.690909
750784,40.412018
750785,8.983888
750786,46.503403
750787,31.284885
750788,40.65567
750789,57.358658
750790,4.9286985
750791,24.333857
750792,14.616993
750793,8.146022
750794,65.15815
750795,46.99686
750796,71.41915
750797,53.626537
750798,18.986479
750799,11.438986
750800,21.30996
750801,16.675909
750802,38.09153
750803,90.52625
750804,82.88857
750805,65.557816
750806,57.774876
750807,48.807156
750808,81.10726
750809,44.84328
750810,28.383486
750811,37.85204
750812,68.13983
750813,50.021526
750814,24.813688
750815,43.70534
750816,66.38498
750817,46.75082
750818,9.96012
750819,39.212856
750820,45.39095
750821,40.781136
750822,15.968929
750823,54.98417
750824,63.046803
750825,80.05881
750826,82.58377
750827,0.61291087
750828,71.79544
750829,48.31368
750830,59.015358
750831,44.516857
750832,45.13431
750833,29.929234
750834,92.12567
750835,17.448647
750836,76.74424
750837,43.467308
750838,74.58288
750839,65.871155
750840,90.90001
750841,79.38138
750842,74.602875
750843,11.638968
750844,36.67201
750845,33.724274
750846,85.50833
750847,75.78551
750848,4.6106935
750849,18.932121
750850,86.29908
750851,46.983307
750852,3.5060446
750853,82.20824
750854,57.356915
750855,55.1384
750856,48.82208
750857,38.64581
750858,82.48914
750859,27.682354
750860,35.479248
750861,30.905893
750862,44.45259
750863,47.871044
750864,32.437527
750865,62.740627
750866,47.33616
750867,5.5574837
750868,61.71348
750869,71.48135
750870,45.628384
750871,27.02894
750872,78.71069
750873,43.15336
750874,75.089066
750875,16.247398
750876,42.15313
750877,56.34718
750878,40.041706
750879,35.24057
750880,20.242441
750881,8.703975
750882,12.9899845
750883,73.26187
750884,48.61708
750885,40.17703
750886,39.761173
750887,13.252474
750888,79.133255
750889,20.223639
750890,43.707867
750891,46.837208
750892,97.05219
750893,20.527733
750894,56.821236
750895,48.276554
750896,32.2679
750897,64.9888
750898,46.859917
750899,72.222046
750900,2.543468
750901,1.7625127
750902,78.40364
750903,2.993515
750904,15.237895
750905,50.86953
750906,44.099857
750907,46.66249
750908,71.5424
750909,55.70546
750910,58.649555
750911,41.823982
750912,18.943819
750913,41.519794
750914,39.579567
750915,21.074368
750916,28.63127
750917,49.811466
750918,36.91156
750919,28.470783
750920,70.82837
750921,19.117813
750922,46.81192
750923,19.095243
750924,91.74862
750925,55.30994
750926,71.27867
750927,49.998165
750928,49.691475
750929,79.93795
750930,36.189735
750931,40.517452
750932,37.16597
750933,76.28688
750934,38.70156
750935,35.06132
750936,17.462503
750937,80.322914
750938,78.88201
750939,92.93108
750940,88.744225
750941,49.746143
750942,54.386826
750943,77.38543
750944,0.7730325
750945,31.22337
750946,44.85258
750947,51.98001
750948,69.39385
750949,28.006123
750950,4.2036867
750951,73.12389
750952,27.056067
750953,19.191626
750954,53.266224
750955,25.697668
750956,70.01778
750957,71.3185
750958,66.48837
750959,68.46172
750960,66.98039
750961,64.414635
750962,7.214632
750963,41.85363
750964,69.15125
750965,65.13675
750966,97.21394
750967,22.211706
750968,21.06636
750969,19.324549
750970,62.988884
750971,45.38475
750972,67.09274
750973,25.606987
750974,28.098595
750975,49.765236
750976,52.06095
750977,68.6438
750978,9.541707
750979,35.99291
750980,39.88072
750981,29.978857
750982,68.65132
750983,14.358863
750984,30.16862
750985,84.26024
750986,54.026222
750987,59.991486
750988,50.970913
750989,64.555824
750990,79.3127
750991,98.45937
750992,81.18997
750993,41.822033
750994,80.081024
750995,67.277596
750996,7.3174734
750997,36.421673
750998,78.30954
750999,59.245594
751000,83.37448
751001,57.80224
751002,70.41128
751003,75.14288
751004,75.133575
751005,67.07993
751006,86.704834
751007,55.589817
751008,54.93871
751009,21.039223
751010,64.77328
751011,40.754696
751012,33.468616
751013,31.777872
751014,66.63583
751015,93.50597
751016,19.263124
751017,92.46827
751018,85.59581
751019,63.31852
751020,14.536101
751021,16.38921
751022,61.430458
751023,49.0707
751024,73.02467
751025,83.51443
751026,64.78965
751027,71.34244
751028,69.82769
751029,7.688353
751030,40.07014
751031,40.699577
751032,16.169516
751033,44.90564
751034,40.833157
751035,7.744326
751036,75.062096
751037,43.45634
751038,10.223779
751039,76.26394
751040,41.29707
751041,8.603456
751042,76.013596
751043,77.72898
751044,24.408638
751045,61.286137
751046,45.033253
751047,15.204941
751048,55.389523
751049,60.346172
751050,37.18733
751051,11.673505
751052,35.39196
751053,26.507948
751054,55.66266
751055,36.99398
751056,52.656837
751057,89.75122
751058,37.64528
751059,81.96576
751060,49.127842
751061,42.6675
751062,57.58913
751063,16.87647
751064,13.23983
751065,46.40371
751066,21.183783
751067,37.180305
751068,13.630596
751069,45.163044
751070,92.53059
751071,43.560486
751072,76.88794
751073,63.38418
751074,49.87017
751075,49.06816
751076,52.940796
751077,8.153263
751078,37.792274
751079,9.031865
751080,5.3088818
751081,66.357666
751082,44.099808
751083,43.875595
751084,44.52428
751085,2.2000334
751086,4.7768383
751087,3.9474509
751088,69.17178
751089,28.706486
751090,68.51218
751091,19.399746
751092,49.483448
751093,62.183468
751094,69.23463
751095,80.90971
751096,77.15588
751097,69.98538
751098,42.792076
751099,20.6638
751100,26.238756
751101,43.062386
751102,21.987993
751103,68.16504
751104,14.8838825
751105,33.853573
751106,0.11388783
751107,40.534267
751108,56.406773
751109,19.894365
751110,51.3898
751111,74.732185
751112,20.214172
751113,59.103317
751114,16.121572
751115,7.152725
751116,81.63261
751117,80.45614
751118,78.32834
751119,80.81309
751120,77.23268
751121,25.005442
751122,42.17886
751123,19.022173
751124,51.05307
751125,16.165869
751126,58.49124
751127,60.7846
751128,71.00745
751129,5.598568
751130,64.0105
751131,54.127125
751132,39.699997
751133,36.085964
751134,49.08609
751135,27.92988
751136,28.971695
751137,47.472153
751138,37.111015
751139,62.26171
751140,6.7731304
751141,10.052408
751142,19.304737
751143,38.361115
751144,84.72533
751145,28.204134
751146,32.3605
751147,41.775955
751148,14.243624
751149,39.202267
751150,81.13563
751151,88.02786
751152,82.84915
751153,50.93411
751154,37.953457
751155,81.0338
751156,49.87629
751157,56.12036
751158,51.481037
751159,42.900524
751160,73.61806
751161,36.142605
751162,86.0921
751163,3.8584418
751164,47.181477
751165,48.464596
751166,68.07746
751167,14.738793
751168,7.597893
751169,86.39517
751170,86.56931
751171,75.0494
751172,39.032368
751173,64.809364
751174,8.47366
751175,6.0665684
751176,62.394524
751177,9.532743
751178,31.186457
751179,18.947824
751180,32.641155
751181,75.286156
751182,85.27543
751183,40.15934
751184,4.1499104
751185,59.079533
751186,25.788317
751187,22.09172
751188,35.347614
751189,15.51235
751190,76.637764
751191,79.83559
751192,37.51769
751193,30.59653
751194,87.09466
751195,37.06775
751196,43.992176
751197,71.82106
751198,54.303017
751199,45.81754
751200,74.11499
751201,65.37131
751202,51.006817
751203,13.09614
751204,65.79719
751205,16.318914
751206,33.690304
751207,15.247409
751208,20.381165
751209,11.20333
751210,19.001638
751211,52.043278
751212,25.616068
751213,40.43952
751214,53.406185
751215,8.46473
751216,82.73338
751217,18.660692
751218,81.33356
751219,0.95454067
751220,62.90352
751221,59.846313
751222,79.76656
751223,30.630665
751224,21.847523
751225,53.93574
751226,42.33636
751227,20.33009
751228,47.650497
751229,53.789345
751230,53.94109
751231,39.179386
751232,24.722876
751233,49.43405
751234,76.69361
751235,18.856
751236,85.01918
751237,32.666607
751238,52.72026
751239,48.05761
751240,41.181164
751241,76.918526
751242,58.49464
751243,9.015392
751244,51.579834
751245,28.445023
751246,19.365866
751247,15.635672
751248,68.70048
751249,51.700577
751250,10.095835
751251,96.34396
751252,50.65429
751253,47.237473
751254,56.617516
751255,45.74672
751256,25.538631
751257,33.147255
751258,28.09303
751259,83.00171
751260,37.737698
751261,69.256454
751262,37.891827
751263,73.43278
751264,36.063847
751265,29.183083
751266,8.841584
751267,45.89872
751268,27.426231
751269,10.016888
751270,44.1213
751271,77.09554
751272,44.707623
751273,15.668424
751274,36.801487
751275,80.98647
751276,38.223705
751277,90.728485
751278,72.642525
751279,60.00871
751280,61.10689
751281,46.39258
751282,6.37179
751283,69.31003
751284,13.194314
751285,18.229368
751286,59.79449
751287,39.63252
751288,44.680035
751289,80.85389
751290,25.466331
751291,73.44984
751292,38.027615
751293,27.325832
751294,46.171535
751295,32.267277
751296,1.4093503
751297,42.577564
751298,38.019287
751299,37.480457
751300,40.33786
751301,25.489796
751302,15.431236
751303,8.494923
751304,54.16957
751305,51.142612
751306,17.097324
751307,34.832836
751308,4.955014
751309,69.19468
751310,55.40585
751311,37.89655
751312,44.042004
751313,13.281246
751314,64.41018
751315,71.21178
751316,34.285686
751317,6.5625496
751318,75.3921
751319,18.690865
751320,67.177284
751321,52.22547
751322,77.15793
751323,22.267517
751324,72.106995
751325,84.53278
751326,36.48395
751327,56.298313
751328,65.71431
751329,42.18265
751330,44.827644
751331,74.04158
751332,53.349213
751333,13.342383
751334,50.620846
751335,22.408272
751336,22.365782
751337,34.465565
751338,83.786385
751339,42.15224
751340,94.545006
751341,37.95728
751342,43.27569
751343,25.725206
751344,67.944466
751345,45.559757
751346,18.079353
751347,33.278805
751348,59.875523
751349,15.68737
751350,30.56865
751351,34.823566
751352,49.00811
751353,79.85678
751354,43.846718
751355,26.528318
751356,38.461803
751357,33.804024
751358,15.625357
751359,80.53509
751360,30.95535
751361,71.348595
751362,24.065887
751363,13.2525015
751364,73.96417
751365,38.98691
751366,68.08816
751367,10.197005
751368,77.79096
751369,67.814285
751370,20.593313
751371,1.6550232
751372,2.160751
751373,21.19749
751374,7.597381
751375,21.649181
751376,27.30832
751377,75.703255
751378,81.28089
751379,14.817942
751380,76.7797
751381,22.020077
751382,71.6325
751383,69.64324
751384,22.641064
751385,61.888382
751386,36.0594
751387,13.350878
751388,43.48371
751389,66.870125
751390,26.247818
751391,41.09198
751392,76.61233
751393,41.249294
751394,46.076843
751395,48.738552
751396,29.219978
751397,37.999836
751398,33.787857
751399,88.42832
751400,38.535995
751401,75.47615
751402,47.514065
751403,83.00471
751404,83.011024
751405,55.16707
751406,73.47828
751407,43.879093
751408,46.078987
751409,17.353792
751410,21.465836
751411,17.058485
751412,18.80545
751413,32.790714
751414,32.70124
751415,25.826014
751416,33.949028
751417,83.25389
751418,45.08489
751419,24.780823
751420,22.192411
751421,43.08702
751422,7.0425043
751423,36.145775
751424,63.412025
751425,32.167965
751426,20.252289
751427,10.342129
751428,51.363213
751429,39.827297
751430,12.6481695
751431,70.619545
751432,56.190754
751433,13.264065
751434,39.375427
751435,52.95741
751436,32.228203
751437,53.145313
751438,42.91886
751439,73.27268
751440,51.288563
751441,51.357967
751442,53.099693
751443,65.091576
751444,4.6504354
751445,53.586937
751446,16.739952
751447,60.116276
751448,64.29286
751449,76.12056
751450,40.76553
751451,46.881554
751452,92.76957
751453,24.123142
751454,17.190039
751455,90.29393
751456,41.038666
751457,48.844765
751458,45.37706
751459,47.731575
751460,75.5896
751461,25.509995
751462,26.610779
751463,20.84045
751464,76.57641
751465,66.63234
751466,42.973362
751467,41.293777
751468,56.006195
751469,77.25744
751470,27.934778
751471,38.83916
751472,83.67245
751473,20.272362
751474,19.203407
751475,18.354713
751476,68.7726
751477,43.483376
751478,41.19701
751479,48.10673
751480,35.70923
751481,13.341985
751482,78.31708
751483,62.4079
751484,54.900673
751485,29.397287
751486,39.42821
751487,79.665535
751488,12.638548
751489,45.721706
751490,8.537589
751491,7.200789
751492,20.048935
751493,7.884371
751494,80.560486
751495,39.731895
751496,70.85316
751497,34.073704
751498,20.118774
751499,5.049315
751500,30.396753
751501,56.39689
751502,54.002636
751503,60.7566
751504,77.22421
751505,54.444763
751506,68.33393
751507,52.133183
751508,70.56696
751509,15.866352
751510,80.56454
751511,43.846592
751512,20.15539
751513,40.65197
751514,20.051868
751515,60.029182
751516,20.509987
751517,77.6084
751518,86.86138
751519,20.153486
751520,69.07574
751521,68.512115
751522,32.748196
751523,65.78402
751524,49.835022
751525,83.08376
751526,34.340252
751527,58.063725
751528,70.31095
751529,44.747658
751530,18.938942
751531,57.72776
751532,42.528893
751533,13.062436
751534,33.27139
751535,79.23392
751536,8.047684
751537,66.51263
751538,48.221912
751539,53.522038
751540,10.463417
751541,0.17432517
751542,29.939976
751543,69.46639
751544,35.438107
751545,58.006805
751546,63.16939
751547,42.05758
751548,35.517975
751549,45.58963
751550,7.786846
751551,80.72653
751552,67.71897
751553,18.73145
751554,73.4763
751555,7.4754663
751556,46.16857
751557,17.02261
751558,58.561695
751559,13.023689
751560,72.82617
751561,88.01454
751562,29.877296
751563,27.409868
751564,50.21059
751565,29.31514
751566,17.016964
751567,20.296291
751568,84.3075
751569,72.016914
751570,72.65973
751571,72.869576
751572,53.72112
751573,67.04729
751574,66.610085
751575,51.357487
751576,69.867584
751577,79.49127
751578,4.867166
751579,12.520025
751580,18.4608
751581,9.642656
751582,47.835606
751583,35.177517
751584,39.36666
751585,36.00049
751586,19.27015
751587,9.618117
751588,88.58999
751589,55.677082
751590,27.525106
751591,8.863424
751592,36.15209
751593,38.703773
751594,93.52934
751595,24.77481
751596,14.634918
751597,40.59715
751598,85.98964
751599,19.71128
751600,41.834686
751601,22.93218
751602,43.791527
751603,72.012505
751604,71.35612
751605,51.30531
751606,58.430824
751607,18.781374
751608,23.569
751609,59.75463
751610,46.205498
751611,71.88291
751612,11.720926
751613,55.051506
751614,76.8044
751615,5.3398814
751616,31.352444
751617,42.949707
751618,43.412567
751619,46.46334
751620,29.147394
751621,8.474115
751622,66.80092
751623,6.5259275
751624,100.73972
751625,17.816029
751626,6.9272738
751627,81.26206
751628,47.335556
751629,30.396225
751630,47.071445
751631,46.38819
751632,49.032673
751633,44.805756
751634,55.254692
751635,31.719202
751636,87.02802
751637,67.756516
751638,18.221682
751639,82.64087
751640,11.649563
751641,9.402871
751642,34.25954
751643,77.87483
751644,50.68781
751645,62.401337
751646,6.2216716
751647,30.811026
751648,16.071264
751649,85.384926
751650,39.064377
751651,30.619175
751652,37.792988
751653,27.324625
751654,5.19368
751655,16.915363
751656,46.3637
751657,42.369583
751658,38.524624
751659,35.90871
751660,51.554317
751661,37.839912
751662,18.954668
751663,43.232464
751664,99.11165
751665,36.472275
751666,35.356075
751667,82.508804
751668,16.163631
751669,16.296926
751670,48.374844
751671,54.938816
751672,57.8054
751673,44.969635
751674,10.898795
751675,38.82773
751676,41.0777
751677,34.326935
751678,8.445597
751679,74.926056
751680,53.412014
751681,41.614986
751682,66.00413
751683,34.452827
751684,40.74757
751685,44.869587
751686,28.186832
751687,20.43482
751688,52.547474
751689,50.063274
751690,35.353466
751691,60.37289
751692,66.45495
751693,11.960259
751694,40.222046
751695,42.33017
751696,25.735882
751697,55.377846
751698,41.627754
751699,21.873577
751700,15.822104
751701,84.212006
751702,75.53601
751703,24.689953
751704,96.03839
751705,64.74463
751706,62.753006
751707,82.650955
751708,73.68272
751709,52.967796
751710,59.794037
751711,37.153862
751712,31.656569
751713,71.10283
751714,91.49692
751715,50.57811
751716,74.798874
751717,28.261637
751718,52.632915
751719,54.168026
751720,76.76047
751721,13.606736
751722,53.18009
751723,12.2983885
751724,30.181381
751725,6.5599875
751726,31.941841
751727,0.23355843
751728,15.920064
751729,16.799408
751730,32.85299
751731,59.98368
751732,76.98633
751733,80.91283
751734,55.276596
751735,48.004955
751736,78.13694
751737,13.233723
751738,33.145466
